"","plot","cover_level","ray_access","oys_area","oys_perimeter","treated_oys_perc_cover","treatment","plot_area","pit_area","pit_count","pit_cover_percent","treatment_long"
"32",3,"25","control",0.440479580138294,8.61265444521564,28.775524442295,"25 control",3.06148776556,0.0937329448031805,3,3.06167954866986,"25%, control"
"33",4,"25","caged",0.575461435384343,9.12713611096738,37.537390033932,"25 caged",3.06607057584,NA,NA,NA,"25%, caged"
"34",4,"25","caged",0.575461435384343,9.12713611096738,37.537390033932,"25 caged",3.06607057584,NA,NA,NA,"25%, caged"
"35",4,"25","caged",0.575461435384343,9.12713611096738,37.537390033932,"25 caged",3.06607057584,NA,NA,NA,"25%, caged"
"36",4,"25","caged",0.575461435384343,9.12713611096738,37.537390033932,"25 caged",3.06607057584,NA,NA,NA,"25%, caged"
"37",4,"25","caged",0.575461435384343,9.12713611096738,37.537390033932,"25 caged",3.06607057584,NA,NA,NA,"25%, caged"
"38",4,"25","caged",0.575461435384343,9.12713611096738,37.537390033932,"25 caged",3.06607057584,NA,NA,NA,"25%, caged"
"39",5,"100","caged",1.7844518985085,7.32050918804986,113.18246711186,"100 caged",3.15323025561,NA,NA,NA,"100%, caged"
"40",5,"100","caged",1.7844518985085,7.32050918804986,113.18246711186,"100 caged",3.15323025561,NA,NA,NA,"100%, caged"
"41",6,"100","control",1.64649743916464,7.1579495858891,95.9168495882673,"100 control",3.43317664463,0.187998635308109,4,5.47593831509273,"100%, control"
"42",6,"100","control",1.64649743916464,7.1579495858891,95.9168495882673,"100 control",3.43317664463,0.187998635308109,4,5.47593831509273,"100%, control"
"43",6,"100","control",1.64649743916464,7.1579495858891,95.9168495882673,"100 control",3.43317664463,0.187998635308109,4,5.47593831509273,"100%, control"
"44",6,"100","control",1.64649743916464,7.1579495858891,95.9168495882673,"100 control",3.43317664463,0.187998635308109,4,5.47593831509273,"100%, control"
"45",6,"100","control",1.64649743916464,7.1579495858891,95.9168495882673,"100 control",3.43317664463,0.187998635308109,4,5.47593831509273,"100%, control"
"46",6,"100","control",1.64649743916464,7.1579495858891,95.9168495882673,"100 control",3.43317664463,0.187998635308109,4,5.47593831509273,"100%, control"
"47",6,"100","control",1.64649743916464,7.1579495858891,95.9168495882673,"100 control",3.43317664463,0.187998635308109,4,5.47593831509273,"100%, control"
"48",6,"100","control",1.64649743916464,7.1579495858891,95.9168495882673,"100 control",3.43317664463,0.187998635308109,4,5.47593831509273,"100%, control"
"49",7,"50","control",1.56057444895534,12.1583750060586,67.9505591110042,"50 control",4.59326448339,0.246243960047995,6,5.3609793413476,"50%, control"
"50",7,"50","control",1.56057444895534,12.1583750060586,67.9505591110042,"50 control",4.59326448339,0.246243960047995,6,5.3609793413476,"50%, control"
"51",7,"50","control",1.56057444895534,12.1583750060586,67.9505591110042,"50 control",4.59326448339,0.246243960047995,6,5.3609793413476,"50%, control"
"52",7,"50","control",1.56057444895534,12.1583750060586,67.9505591110042,"50 control",4.59326448339,0.246243960047995,6,5.3609793413476,"50%, control"
"53",7,"50","control",1.56057444895534,12.1583750060586,67.9505591110042,"50 control",4.59326448339,0.246243960047995,6,5.3609793413476,"50%, control"
"54",7,"50","control",1.56057444895534,12.1583750060586,67.9505591110042,"50 control",4.59326448339,0.246243960047995,6,5.3609793413476,"50%, control"
"55",7,"50","control",1.56057444895534,12.1583750060586,67.9505591110042,"50 control",4.59326448339,0.246243960047995,6,5.3609793413476,"50%, control"
"56",7,"50","control",1.56057444895534,12.1583750060586,67.9505591110042,"50 control",4.59326448339,0.246243960047995,6,5.3609793413476,"50%, control"
"57",7,"50","control",1.56057444895534,12.1583750060586,67.9505591110042,"50 control",4.59326448339,0.246243960047995,6,5.3609793413476,"50%, control"
"58",7,"50","control",1.56057444895534,12.1583750060586,67.9505591110042,"50 control",4.59326448339,0.246243960047995,6,5.3609793413476,"50%, control"
"59",7,"50","control",1.56057444895534,12.1583750060586,67.9505591110042,"50 control",4.59326448339,0.246243960047995,6,5.3609793413476,"50%, control"
"60",7,"50","control",1.56057444895534,12.1583750060586,67.9505591110042,"50 control",4.59326448339,0.246243960047995,6,5.3609793413476,"50%, control"
"61",8,"75","control",1.7470897954574,13.2176752245446,78.2371792044269,"75 control",4.4661369779,0.373085464905726,3,8.35365029670792,"75%, control"
"62",8,"75","control",1.7470897954574,13.2176752245446,78.2371792044269,"75 control",4.4661369779,0.373085464905726,3,8.35365029670792,"75%, control"
"63",8,"75","control",1.7470897954574,13.2176752245446,78.2371792044269,"75 control",4.4661369779,0.373085464905726,3,8.35365029670792,"75%, control"
"64",8,"75","control",1.7470897954574,13.2176752245446,78.2371792044269,"75 control",4.4661369779,0.373085464905726,3,8.35365029670792,"75%, control"
"65",8,"75","control",1.7470897954574,13.2176752245446,78.2371792044269,"75 control",4.4661369779,0.373085464905726,3,8.35365029670792,"75%, control"
"66",8,"75","control",1.7470897954574,13.2176752245446,78.2371792044269,"75 control",4.4661369779,0.373085464905726,3,8.35365029670792,"75%, control"
"67",8,"75","control",1.7470897954574,13.2176752245446,78.2371792044269,"75 control",4.4661369779,0.373085464905726,3,8.35365029670792,"75%, control"
"68",8,"75","control",1.7470897954574,13.2176752245446,78.2371792044269,"75 control",4.4661369779,0.373085464905726,3,8.35365029670792,"75%, control"
"69",8,"75","control",1.7470897954574,13.2176752245446,78.2371792044269,"75 control",4.4661369779,0.373085464905726,3,8.35365029670792,"75%, control"
"70",8,"75","control",1.7470897954574,13.2176752245446,78.2371792044269,"75 control",4.4661369779,0.373085464905726,3,8.35365029670792,"75%, control"
"71",8,"75","control",1.7470897954574,13.2176752245446,78.2371792044269,"75 control",4.4661369779,0.373085464905726,3,8.35365029670792,"75%, control"
"72",8,"75","control",1.7470897954574,13.2176752245446,78.2371792044269,"75 control",4.4661369779,0.373085464905726,3,8.35365029670792,"75%, control"
"73",9,"50","caged",1.54682732168233,13.3305150264456,80.679159549136,"50 caged",3.83451520895,NA,NA,NA,"50%, caged"
"74",9,"50","caged",1.54682732168233,13.3305150264456,80.679159549136,"50 caged",3.83451520895,NA,NA,NA,"50%, caged"
"75",9,"50","caged",1.54682732168233,13.3305150264456,80.679159549136,"50 caged",3.83451520895,NA,NA,NA,"50%, caged"
"76",9,"50","caged",1.54682732168233,13.3305150264456,80.679159549136,"50 caged",3.83451520895,NA,NA,NA,"50%, caged"
"77",10,"100","control",1.83249094002873,7.05210000486901,107.176282565448,"100 control",3.41958294534,0.193072939362803,5,5.64609610145328,"100%, control"
"78",10,"100","control",1.83249094002873,7.05210000486901,107.176282565448,"100 control",3.41958294534,0.193072939362803,5,5.64609610145328,"100%, control"
"79",10,"100","control",1.83249094002873,7.05210000486901,107.176282565448,"100 control",3.41958294534,0.193072939362803,5,5.64609610145328,"100%, control"
"80",10,"100","control",1.83249094002873,7.05210000486901,107.176282565448,"100 control",3.41958294534,0.193072939362803,5,5.64609610145328,"100%, control"
"81",10,"100","control",1.83249094002873,7.05210000486901,107.176282565448,"100 control",3.41958294534,0.193072939362803,5,5.64609610145328,"100%, control"
"82",11,"100","caged",2.02750245410835,8.02650202967818,110.796838655089,"100 caged",3.65985614521,NA,NA,NA,"100%, caged"
"83",11,"100","caged",2.02750245410835,8.02650202967818,110.796838655089,"100 caged",3.65985614521,NA,NA,NA,"100%, caged"
"84",11,"100","caged",2.02750245410835,8.02650202967818,110.796838655089,"100 caged",3.65985614521,NA,NA,NA,"100%, caged"
"85",12,"25","caged",0.322224689851064,6.43307132520497,15.5315906339168,"25 caged",4.14928126096,NA,NA,NA,"25%, caged"
"86",12,"25","caged",0.322224689851064,6.43307132520497,15.5315906339168,"25 caged",4.14928126096,NA,NA,NA,"25%, caged"
"87",12,"25","caged",0.322224689851064,6.43307132520497,15.5315906339168,"25 caged",4.14928126096,NA,NA,NA,"25%, caged"
"88",12,"25","caged",0.322224689851064,6.43307132520497,15.5315906339168,"25 caged",4.14928126096,NA,NA,NA,"25%, caged"
"89",12,"25","caged",0.322224689851064,6.43307132520497,15.5315906339168,"25 caged",4.14928126096,NA,NA,NA,"25%, caged"
"90",12,"25","caged",0.322224689851064,6.43307132520497,15.5315906339168,"25 caged",4.14928126096,NA,NA,NA,"25%, caged"
"91",12,"25","caged",0.322224689851064,6.43307132520497,15.5315906339168,"25 caged",4.14928126096,NA,NA,NA,"25%, caged"
"92",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"93",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"94",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"95",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"96",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"97",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"98",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"99",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"100",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"101",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"102",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"103",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"104",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"105",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"106",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"107",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"108",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"109",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"110",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"111",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"112",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"113",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"114",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"115",13,"50","control",0.770682829992443,10.1460169578597,34.5513235462463,"50 control",4.46109005903,0.500980645062685,3,11.2300051878266,"50%, control"
"116",14,"75","caged",1.3975566195355,14.5443318000367,66.7752045879721,"75 caged",4.1858549986,NA,NA,NA,"75%, caged"
"117",14,"75","caged",1.3975566195355,14.5443318000367,66.7752045879721,"75 caged",4.1858549986,NA,NA,NA,"75%, caged"
"118",14,"75","caged",1.3975566195355,14.5443318000367,66.7752045879721,"75 caged",4.1858549986,NA,NA,NA,"75%, caged"
"119",14,"75","caged",1.3975566195355,14.5443318000367,66.7752045879721,"75 caged",4.1858549986,NA,NA,NA,"75%, caged"
"120",14,"75","caged",1.3975566195355,14.5443318000367,66.7752045879721,"75 caged",4.1858549986,NA,NA,NA,"75%, caged"
"121",14,"75","caged",1.3975566195355,14.5443318000367,66.7752045879721,"75 caged",4.1858549986,NA,NA,NA,"75%, caged"
"122",14,"75","caged",1.3975566195355,14.5443318000367,66.7752045879721,"75 caged",4.1858549986,NA,NA,NA,"75%, caged"
"123",14,"75","caged",1.3975566195355,14.5443318000367,66.7752045879721,"75 caged",4.1858549986,NA,NA,NA,"75%, caged"
"124",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"125",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"126",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"127",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"128",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"129",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"130",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"131",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"132",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"133",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"134",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"135",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"136",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"137",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"138",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"139",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"140",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"141",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"142",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"143",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"144",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"145",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"146",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"147",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"148",15,"75","control",0.9284501197025,10.3761493362201,53.1875690356553,"75 control",3.49122976115,0.155776150297515,5,4.46192777201244,"75%, control"
"149",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"150",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"151",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"152",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"153",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"154",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"155",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"156",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"157",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"158",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"159",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"160",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"161",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"162",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"163",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"164",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"165",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"166",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"167",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"168",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"169",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"170",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"171",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"172",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"173",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"174",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"175",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"176",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"177",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"178",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"179",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"180",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"181",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"182",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"183",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"184",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"185",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"186",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"187",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"188",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"189",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"190",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"191",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"192",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"193",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"194",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"195",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"196",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"197",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
"198",16,"25","control",0.406811635197958,7.31089936123037,13.5043932403655,"25 control",6.02487839264,0.41037000490456,7,6.81125789038113,"25%, control"
